id_numeric,title_clean,original_language,release_date,release_year,runtime,popularity,vote_average,vote_count,budget,revenue,roi,genres_str,years_since_release,vote_density
12589.0,Jimmy Neutron: Boy Genius,en,2001-12-21,2001.0,83.0,7.308162,5.6,235.0,25000000.0,80936232.0,3.23744928,"Action, Adventure, Animation, Comedy, Family, Fantasy, Science Fiction",24.0,9.4
200796.0,Show,pl,2003-03-19,2003.0,,0.149818,6.3,2.0,0.0,0.0,,"Comedy, Thriller",22.0,0.08695652173913043
42696.0,"Love Affair, or the Case of the Missing Switchboard Operator",sr,1967-09-22,1967.0,79.0,1.022493,7.2,10.0,0.0,0.0,,"Drama, Foreign",58.0,0.1694915254237288
87362.0,High Crime,it,1973-08-12,1973.0,100.0,0.005984,5.5,5.0,0.0,0.0,,"Crime, Drama, Thriller",52.0,0.09433962264150944
424661.0,Legends of the Hidden Temple,en,2016-11-26,2016.0,65.0,0.795603,7.7,3.0,0.0,0.0,,"Adventure, Family",9.0,0.3
13471.0,Skate Or Die,fr,2008-06-11,2008.0,92.0,1.084334,3.5,7.0,0.0,0.0,,Action,17.0,0.3888888888888889
14720.0,All About Actresses,fr,2009-01-28,2009.0,105.0,1.18718,6.3,20.0,0.0,0.0,,"Comedy, Drama",16.0,1.1764705882352942
15588.0,OSS 117: Lost in Rio,fr,2009-04-14,2009.0,100.0,8.637416,7.0,306.0,31165200.0,0.0,0.0,"Crime, Action, Comedy, Adventure",16.0,18.0
11862.0,Father of the Bride Part II,en,1995-02-10,1995.0,106.0,8.387519,5.7,173.0,0.0,76578911.0,,Comedy,30.0,5.580645161290323
80990.0,Parental Guidance,fr,1996-06-06,1996.0,52.0,4.195102,7.3,4.0,0.0,0.0,,Drama,29.0,0.13333333333333333
6476.0,From Noon Till Three,en,1976-08-13,1976.0,99.0,1.695541,5.5,15.0,0.0,0.0,,"Comedy, Western",49.0,0.3
21586.0,Robin Williams: A Night at the Met,en,1986-08-09,1986.0,65.0,1.196539,7.7,7.0,0.0,0.0,,Comedy,39.0,0.175
102596.0,Follow Me: The Yoni Netanyahu Story,en,2012-05-18,2012.0,0.0,0.043642,5.0,1.0,0.0,0.0,,"Documentary, War",13.0,0.07142857142857142
43499.0,Buffalo Bill,en,1943-12-31,1943.0,90.0,4.521805,5.3,9.0,0.0,0.0,,"Drama, Action, Western",82.0,0.10843373493975904
120833.0,Applause,en,1930-01-04,1930.0,80.0,0.798123,6.6,7.0,0.0,0.0,,"Drama, Music",95.0,0.07291666666666667
10164.0,Cadillac Man,en,1990-05-18,1990.0,97.0,6.882529,5.3,54.0,0.0,27575086.0,,"Comedy, Drama",35.0,1.5
324322.0,They Will Have to Kill Us First,fr,2015-10-13,2015.0,105.0,0.074027,5.0,1.0,522360.0,0.0,0.0,"Music, Documentary",10.0,0.09090909090909091
384450.0,Dead 7,en,2016-04-01,2016.0,89.0,1.989203,4.2,23.0,0.0,0.0,,"Comedy, Horror, Western",9.0,2.3
15303.0,Frozen Stiff,sr,2002-01-01,2002.0,90.0,1.816886,7.5,12.0,0.0,0.0,,"Drama, Comedy",23.0,0.5
68348.0,The Architecture of Doom,sv,1989-10-13,1989.0,119.0,0.022252,6.8,8.0,0.0,0.0,,Documentary,36.0,0.21621621621621623
61410.0,Spud,en,2010-12-03,2010.0,103.0,1.539813,7.3,15.0,5000000.0,0.0,0.0,"Comedy, Drama",15.0,0.9375
347945.0,Synchronicity,en,2015-07-22,2015.0,101.0,7.37661,5.7,114.0,0.0,4505.0,,"Thriller, Mystery, Science Fiction",10.0,10.363636363636363
133396.0,Forgotten,de,2012-12-20,2012.0,102.0,1.257014,5.3,16.0,0.0,0.0,,"Drama, Thriller, Mystery",13.0,1.1428571428571428
73582.0,Bodyguard,hi,2011-08-31,2011.0,130.0,2.402032,5.2,29.0,130.0,8.0,0.06153846153846154,"Drama, Action, Comedy, Romance",14.0,1.9333333333333333
85242.0,Underworld,en,1996-06-01,1996.0,95.0,0.005555,6.0,1.0,0.0,0.0,,"Drama, Action, Comedy, Thriller",29.0,0.03333333333333333
128714.0,Tess of the D'Urbervilles,en,1998-03-08,1998.0,180.0,0.767216,6.6,5.0,0.0,0.0,,,27.0,0.17857142857142858
90816.0,Treasure of the Four Crowns,es,1983-01-21,1983.0,97.0,0.996101,4.1,4.0,0.0,0.0,,Adventure,42.0,0.09302325581395349
46436.0,Virtual Weapon,it,1997-08-25,1997.0,90.0,0.445127,5.0,3.0,0.0,0.0,,"Crime, Comedy",28.0,0.10344827586206896
41653.0,The Slingshot,sv,1993-09-24,1993.0,102.0,1.764582,6.2,10.0,0.0,0.0,,Drama,32.0,0.30303030303030304
84690.0,Oxy-Morons,en,2011-10-02,2011.0,111.0,0.086584,8.0,2.0,3500000.0,0.0,0.0,"Action, Thriller",14.0,0.13333333333333333
28763.0,Island of Terror,en,1966-06-20,1966.0,89.0,2.500601,5.5,27.0,0.0,0.0,,"Science Fiction, Horror",59.0,0.45
6498.0,Nightwatch,da,1994-02-25,1994.0,107.0,4.189514,7.1,51.0,0.0,0.0,,"Horror, Thriller",31.0,1.59375
28279.0,Succubus,de,1968-04-19,1968.0,84.0,0.870649,6.4,5.0,0.0,0.0,,"Horror, Foreign",57.0,0.08620689655172414
16263.0,Girls Just Want to Have Fun,en,1985-04-12,1985.0,87.0,3.753097,6.5,40.0,0.0,0.0,,"Comedy, Family, Music, Romance",40.0,0.975609756097561
96713.0,The Marriage Circle,en,1924-02-10,1924.0,85.0,0.534386,5.6,4.0,212000.0,0.0,0.0,Comedy,101.0,0.0392156862745098
174020.0,Bill Hicks: It's Just a Ride,en,1994-06-18,1994.0,41.0,0.734406,8.0,4.0,0.0,0.0,,Documentary,31.0,0.125
299641.0,Jimmy Vestvood: Amerikan Hero,en,2016-03-13,2016.0,84.0,1.216497,5.4,14.0,2500000.0,230069.0,0.0920276,Comedy,9.0,1.4
101806.0,The Mad Doctor,en,1933-01-21,1933.0,7.0,1.85122,7.5,12.0,0.0,0.0,,"Animation, Comedy, Family, Horror, Thriller",92.0,0.12903225806451613
26776.0,The Halliday Brand,en,1957-01-01,1957.0,79.0,0.697442,6.0,2.0,0.0,0.0,,Western,68.0,0.028985507246376812
43809.0,Broadway Melody of 1940,en,1940-02-09,1940.0,102.0,0.974162,6.0,7.0,0.0,0.0,,"Music, Romance",85.0,0.08139534883720931
81182.0,Lost Christmas,en,2011-12-11,2011.0,88.0,1.205248,6.3,10.0,1875600.0,0.0,0.0,Drama,14.0,0.6666666666666666
286313.0,Free Fall,hu,2014-09-25,2014.0,89.0,0.446869,4.0,3.0,0.0,0.0,,Drama,11.0,0.25
38870.0,Komedia malzenska,en,1994-05-07,1994.0,0.0,0.001177,0.0,0.0,0.0,0.0,,,31.0,0.0
9787.0,Lords of Dogtown,en,2005-06-03,2005.0,107.0,4.350049,7.0,215.0,25000000.0,13411957.0,0.53647828,Drama,20.0,10.238095238095237
20132.0,Kaal,hi,2005-04-29,2005.0,127.0,0.695019,5.1,10.0,0.0,0.0,,"Action, Foreign, Thriller",20.0,0.47619047619047616
21026.0,The Belgrade Phantom,sr,2009-03-27,2009.0,82.0,0.484569,5.5,5.0,1000000.0,0.0,0.0,"Action, Crime, Drama, Foreign",16.0,0.29411764705882354
71552.0,American Reunion,en,2012-04-04,2012.0,113.0,8.10609,6.1,1641.0,50000000.0,234989584.0,4.69979168,Comedy,13.0,117.21428571428571
21583.0,Management,en,2009-02-08,2009.0,94.0,12.459106,5.5,102.0,0.0,2434658.0,,"Comedy, Drama, Romance",16.0,6.0
100057.0,American Animal,en,2012-05-18,2012.0,95.0,0.369792,5.2,6.0,0.0,0.0,,"Comedy, Drama",13.0,0.42857142857142855
115905.0,Kaalo,hi,2010-12-17,2010.0,0.0,0.077685,2.8,2.0,0.0,0.0,,"Horror, Foreign",15.0,0.125
44566.0,Anjaana Anjaani,hi,2010-09-24,2010.0,151.0,1.82294,6.1,27.0,6400000.0,5900000.0,0.921875,"Comedy, Drama, Music, Romance",15.0,1.6875
44012.0,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",fr,1975-05-14,1975.0,201.0,2.160001,7.3,31.0,0.0,0.0,,"Drama, Foreign",50.0,0.6078431372549019
241928.0,Manshin: Ten Thousand Spirits,en,2014-03-06,2014.0,110.0,0.101773,0.0,0.0,0.0,0.0,,"Documentary, Drama",11.0,0.0
18472.0,Driven To Kill,en,2009-05-01,2009.0,98.0,4.089346,4.9,29.0,10000000.0,0.0,0.0,"Action, Adventure, Thriller",16.0,1.7058823529411764
10063.0,The Breed,en,2006-05-17,2006.0,90.0,4.148276,5.0,82.0,0.0,1675484.0,,"Thriller, Horror, Comedy",19.0,4.1
83957.0,Rapture,en,1965-08-23,1965.0,105.0,1.02754,6.9,9.0,0.0,0.0,,Drama,60.0,0.14754098360655737
50006.0,The Karlsson Brothers,sv,2010-06-30,2010.0,100.0,0.511214,4.8,6.0,0.0,0.0,,Comedy,15.0,0.375
127866.0,Boy Eating the Bird's Food,el,2012-09-27,2012.0,80.0,0.440456,5.5,4.0,0.0,0.0,,Drama,13.0,0.2857142857142857
46660.0,I Love You Too,en,2010-05-06,2010.0,107.0,2.027757,5.8,13.0,0.0,0.0,,"Comedy, Drama, Romance",15.0,0.8125
339397.0,Café Society,en,2016-05-11,2016.0,96.0,9.2467,6.4,826.0,30000000.0,43763247.0,1.4587749,"Comedy, Drama, Romance",9.0,82.6
1715.0,The Cider House Rules,en,1999-12-17,1999.0,126.0,9.526781,6.9,285.0,24000000.0,88545092.0,3.6893788333333335,Drama,26.0,10.555555555555555
40214.0,Tarzan's Secret Treasure,en,1941-12-01,1941.0,81.0,1.290506,5.5,13.0,0.0,0.0,,"Action, Adventure, Romance",84.0,0.15294117647058825
68064.0,Flash Gordon Conquers the Universe,en,1940-04-09,1940.0,220.0,1.062163,5.1,7.0,0.0,0.0,,"Science Fiction, Action",85.0,0.08139534883720931
363757.0,Io che amo solo te,en,2015-10-22,2015.0,102.0,3.046838,5.2,76.0,0.0,0.0,,"Romance, Comedy",10.0,6.909090909090909
70734.0,The White Sister,en,1923-09-05,1923.0,135.0,0.158491,7.8,3.0,0.0,0.0,,Drama,102.0,0.02912621359223301
42734.0,Dear Brigitte,en,1965-01-01,1965.0,100.0,0.33418,6.0,7.0,0.0,0.0,,Comedy,60.0,0.11475409836065574
324542.0,Sleepless,en,2017-01-12,2017.0,95.0,12.240817,5.8,345.0,30000000.0,32540674.0,1.0846891333333333,"Action, Crime, Thriller",8.0,38.333333333333336
311215.0,Roles in the Wind,es,2015-01-08,2015.0,0.0,0.469509,6.1,8.0,0.0,0.0,,"Comedy, Drama",10.0,0.7272727272727273
34803.0,Death at a Funeral,en,2010-04-15,2010.0,92.0,10.863441,5.5,248.0,21000000.0,49050886.0,2.3357564761904763,Comedy,15.0,15.5
16428.0,Breakin' All the Rules,en,2004-05-14,2004.0,85.0,5.414749,5.8,21.0,0.0,0.0,,"Comedy, Romance",21.0,0.9545454545454546
43092.0,Beat Girl,en,1960-08-21,1960.0,83.0,0.541296,5.2,3.0,0.0,0.0,,Drama,65.0,0.045454545454545456
37714.0,The Assassin Next Door,ru,2009-04-15,2009.0,102.0,1.782869,5.4,19.0,3000000.0,0.0,0.0,"Action, Drama, Thriller",16.0,1.1176470588235294
54144.0,Abel,es,2010-05-28,2010.0,83.0,0.829065,6.7,11.0,1000000.0,0.0,0.0,"Drama, Comedy",15.0,0.6875
182097.0,God's Sandbox,en,2002-06-06,2002.0,86.0,0.024891,0.0,0.0,0.0,0.0,,"Romance, Drama",23.0,0.0
359002.0,Daayen Ya Baayen,en,2010-10-29,2010.0,115.0,0.041625,8.5,1.0,0.0,0.0,,"Family, Comedy, Drama",15.0,0.0625
33582.0,Teenage Dirtbag,en,2009-10-20,2009.0,106.0,0.878564,6.5,8.0,0.0,0.0,,Drama,16.0,0.47058823529411764
79363.0,Dementia,en,1955-12-22,1955.0,56.0,0.736475,6.5,11.0,0.0,0.0,,"Crime, Horror",70.0,0.15492957746478872
283596.0,The Legend of Barney Thomson,en,2015-07-24,2015.0,96.0,3.861768,5.9,56.0,0.0,0.0,,"Comedy, Drama, Thriller",10.0,5.090909090909091
66599.0,Love Field,en,1992-12-11,1992.0,102.0,8.107503,5.4,16.0,0.0,0.0,,"Drama, Romance",33.0,0.47058823529411764
12590.0,Below,en,2002-10-11,2002.0,105.0,11.19785,6.0,122.0,0.0,605562.0,,"Thriller, Horror, Mystery",23.0,5.083333333333333
37596.0,Boy on a Dolphin,en,1957-04-18,1957.0,111.0,0.855032,6.5,4.0,0.0,0.0,,"Romance, Adventure, Drama",68.0,0.057971014492753624
146730.0,Alice's Wonderland,en,1923-01-01,1923.0,12.0,1.138122,6.5,6.0,0.0,0.0,,Animation,102.0,0.05825242718446602
13641.0,The Air I Breathe,en,2007-02-07,2007.0,95.0,8.876157,6.1,115.0,0.0,0.0,,"Drama, Action, Thriller, Crime",18.0,6.052631578947368
56702.0,The Undertaker and His Pals,en,1966-07-01,1966.0,63.0,0.312707,4.6,5.0,0.0,0.0,,"Comedy, Foreign, Horror",59.0,0.08333333333333333
76350.0,A Man and a Woman: 20 Years Later,fr,1986-05-13,1986.0,112.0,0.119266,6.0,2.0,0.0,0.0,,"Drama, Romance",39.0,0.05
384673.0,National Bird,en,2017-05-18,2017.0,92.0,0.749444,7.0,9.0,0.0,0.0,,Documentary,8.0,1.0
911.0,The Bank Dick,en,1940-11-29,1940.0,72.0,1.423358,6.8,28.0,0.0,0.0,,Comedy,85.0,0.32558139534883723
209413.0,Intrepido: A Lonely Hero,en,2013-09-06,2013.0,104.0,0.54132,6.3,15.0,0.0,0.0,,Comedy,12.0,1.1538461538461537
250658.0,The Internet's Own Boy: The Story of Aaron Swartz,en,2014-06-27,2014.0,105.0,6.114898,7.8,180.0,0.0,48911.0,,"Crime, Documentary",11.0,15.0
26685.0,How to Murder Your Wife,en,1965-01-26,1965.0,118.0,3.034758,6.3,30.0,0.0,0.0,,Comedy,60.0,0.4918032786885246
84299.0,Bad Girl,en,1931-08-13,1931.0,90.0,0.735185,4.7,7.0,0.0,0.0,,Romance,94.0,0.07368421052631578
242065.0,Accused,nl,2014-03-27,2014.0,97.0,2.770409,6.6,30.0,0.0,0.0,,"Drama, Thriller",11.0,2.5
70351.0,Mirror Mirror,en,1990-10-19,1990.0,104.0,1.267372,5.1,4.0,0.0,0.0,,Horror,35.0,0.1111111111111111
38430.0,Seventeen Moments in Spring,ru,1973-01-01,1973.0,840.0,0.977018,7.4,10.0,0.0,0.0,,"Adventure, Drama, History, War",52.0,0.18867924528301888
91950.0,Flamenco Flamenco,es,2010-11-19,2010.0,97.0,0.428917,6.6,4.0,0.0,0.0,,Music,15.0,0.25
76164.0,Bong of the Dead,en,2011-02-04,2011.0,91.0,0.665687,3.3,9.0,0.0,0.0,,"Action, Comedy, Horror",14.0,0.6
9919.0,How to Lose a Guy in 10 Days,en,2003-02-07,2003.0,116.0,5.188107,6.3,873.0,50000000.0,177371441.0,3.54742882,"Comedy, Romance",22.0,37.95652173913044
167948.0,Space Milkshake,en,2012-10-26,2012.0,85.0,1.737986,5.7,18.0,0.0,0.0,,"Science Fiction, Comedy",13.0,1.2857142857142858
121667.0,Venus and Serena,en,2012-10-06,2012.0,99.0,0.192593,6.2,3.0,0.0,0.0,,Documentary,13.0,0.21428571428571427
314952.0,What Men Do! 2,ru,2015-01-01,2015.0,90.0,1.48559,2.2,5.0,2000000.0,0.0,0.0,Comedy,10.0,0.45454545454545453
227261.0,Love Is Blind,et,2013-10-11,2013.0,97.0,0.31241,6.4,4.0,0.0,0.0,,"Drama, Romance",12.0,0.3076923076923077
118998.0,Ada,en,1961-08-25,1961.0,109.0,0.350902,6.0,1.0,0.0,0.0,,Drama,64.0,0.015384615384615385
321779.0,Lost in Munich,cs,2015-10-22,2015.0,120.0,0.504189,8.0,5.0,1509896.0,0.0,0.0,"Comedy, Drama",10.0,0.45454545454545453
292214.0,Killer Cop,en,2002-10-15,2002.0,0.0,0.004889,0.0,0.0,0.0,0.0,,,23.0,0.0
13574.0,Year of the Dog,en,2007-04-13,2007.0,97.0,2.187418,5.1,22.0,0.0,0.0,,"Comedy, Drama, Romance",18.0,1.1578947368421053
23717.0,In the Name of God,en,2007-07-29,2007.0,168.0,1.088775,6.1,7.0,0.0,0.0,,"Drama, Foreign",18.0,0.3684210526315789
270487.0,"Hail, Caesar!",en,2016-02-05,2016.0,106.0,11.241366,5.7,1338.0,22000000.0,63647656.0,2.893075272727273,"Comedy, Drama, Mystery",9.0,133.8
91356.0,Comic-Con Episode IV: A Fan's Hope,en,2011-09-10,2011.0,88.0,2.728108,6.6,15.0,0.0,0.0,,Documentary,14.0,1.0
291863.0,Future Shock! The Story of 2000AD,en,2014-09-19,2014.0,110.0,0.353387,7.3,6.0,0.0,0.0,,Documentary,11.0,0.5
11030.0,Zelig,en,1983-07-15,1983.0,79.0,5.94179,7.4,209.0,0.0,11798616.0,,Comedy,42.0,4.8604651162790695
9728.0,Friday the 13th Part III,en,1982-08-13,1982.0,95.0,7.99229,5.7,257.0,4000000.0,36690067.0,9.17251675,"Horror, Thriller",43.0,5.840909090909091
101731.0,The Magic of Belle Isle,en,2012-07-06,2012.0,109.0,5.900375,7.0,91.0,0.0,102388.0,,"Comedy, Drama",13.0,6.5
242042.0,Barefoot,en,2014-02-02,2014.0,90.0,5.939334,6.3,210.0,6000000.0,15071.0,0.0025118333333333334,"Comedy, Drama, Romance",11.0,17.5
426264.0,The Trip to Spain,en,2017-08-31,2017.0,115.0,1.223145,7.0,6.0,0.0,0.0,,"Drama, Comedy",8.0,0.6666666666666666
382212.0,Homo Sapiens,de,2016-07-29,2016.0,94.0,0.918768,7.3,6.0,0.0,0.0,,Documentary,9.0,0.6
66192.0,After Midnight,en,1989-11-03,1989.0,90.0,1.290763,5.3,8.0,0.0,0.0,,"Thriller, Horror",36.0,0.21621621621621623
57778.0,Unbelievable Adventures of Italians in Russia,ru,1974-01-01,1974.0,104.0,2.101817,6.1,19.0,0.0,0.0,,"Comedy, Adventure",51.0,0.36538461538461536
256907.0,Darr @ the Mall,hi,2014-02-21,2014.0,124.0,1.283475,5.5,4.0,0.0,0.0,,"Horror, Thriller",11.0,0.3333333333333333
60270.0,Wish You Were Here,en,2012-04-26,2012.0,93.0,1.302359,5.2,26.0,0.0,0.0,,"Drama, Comedy, Thriller, Mystery, Romance",13.0,1.8571428571428572
34202.0,Intruders,en,1992-05-17,1992.0,163.0,0.799816,6.5,2.0,0.0,0.0,,"Horror, Science Fiction",33.0,0.058823529411764705
61348.0,The Lost Valentine,en,2011-01-30,2011.0,100.0,3.672708,7.2,29.0,0.0,0.0,,"TV Movie, Romance, Drama",14.0,1.9333333333333333
54559.0,Minions: Orientation Day,en,2010-12-13,2010.0,4.0,4.662093,7.0,95.0,0.0,0.0,,"Animation, Comedy, Family",15.0,5.9375
15182.0,Just Buried,en,2007-09-09,2007.0,94.0,2.118143,6.3,20.0,0.0,0.0,,"Comedy, Drama",18.0,1.0526315789473684
96995.0,A Change of Heart,en,1998-07-19,1998.0,102.0,0.001601,0.0,0.0,0.0,0.0,,Drama,27.0,0.0
56551.0,Maledetto il giorno che t'ho incontrato,it,1992-01-31,1992.0,,1.100118,6.4,28.0,0.0,0.0,,,33.0,0.8235294117647058
352205.0,Parched,hi,2015-11-14,2015.0,116.0,3.322681,8.5,23.0,2700000.0,0.0,0.0,Drama,10.0,2.090909090909091
24863.0,Holiday Affair,en,1949-12-24,1949.0,87.0,1.993116,6.8,16.0,0.0,0.0,,"Comedy, Romance",76.0,0.2077922077922078
257578.0,The Miracle Worker,en,1979-10-14,1979.0,98.0,0.05556,4.0,3.0,0.0,0.0,,"TV Movie, Drama",46.0,0.06382978723404255
8849.0,Alfie,en,2004-10-22,2004.0,103.0,10.411608,5.5,255.0,60000000.0,13395939.0,0.22326565,Comedy,21.0,11.590909090909092
23908.0,A Midnight Clear,en,1992-04-24,1992.0,108.0,7.210452,6.9,29.0,0.0,0.0,,"Drama, History",33.0,0.8529411764705882
13132.0,All the Real Girls,en,2003-08-01,2003.0,108.0,5.289742,5.9,30.0,0.0,0.0,,"Drama, Romance",22.0,1.3043478260869565
52960.0,The Tamarind Seed,en,1974-07-11,1974.0,119.0,1.436002,6.8,5.0,0.0,0.0,,"Drama, Romance, Foreign",51.0,0.09615384615384616
102304.0,Whatever,en,1998-07-10,1998.0,112.0,0.291914,8.3,2.0,0.0,0.0,,Drama,27.0,0.07142857142857142
336655.0,Dégradé,ar,2015-05-17,2015.0,85.0,0.144933,7.7,3.0,0.0,0.0,,"Comedy, Drama",10.0,0.2727272727272727
30870.0,Cat in the Brain,en,1990-08-08,1990.0,93.0,1.800842,5.5,21.0,100000.0,0.0,0.0,"Comedy, Horror",35.0,0.5833333333333334
47542.0,Peter-No-Tail,sv,1981-12-25,1981.0,81.0,0.545722,5.7,7.0,48740.0,955401.0,19.601990151826016,"Romance, Family, Animation, Drama",44.0,0.15555555555555556
288296.0,The Footprints of a Spirit,en,1998-10-10,1998.0,45.0,0.00152,0.0,0.0,0.0,0.0,,Documentary,27.0,0.0
60181.0,Blood on the Streets,fr,1974-10-23,1974.0,110.0,1.664664,6.7,14.0,0.0,0.0,,"Action, Crime, Drama",51.0,0.2692307692307692
52323.0,Touching Home,en,2008-04-29,2008.0,108.0,0.457416,5.8,4.0,2000000.0,0.0,0.0,Drama,17.0,0.2222222222222222
178189.0,"Inner Worlds, Outer Worlds",en,2012-12-19,2012.0,122.0,0.438376,5.3,3.0,0.0,0.0,,Documentary,13.0,0.21428571428571427
33360.0,Let's Not Get Angry,fr,1966-04-20,1966.0,100.0,1.239307,7.4,17.0,0.0,0.0,,"Crime, Comedy",59.0,0.2833333333333333
256057.0,Güeros,es,2015-03-20,2015.0,106.0,2.159836,7.7,36.0,0.0,0.0,,"Drama, Comedy",10.0,3.272727272727273
13534.0,How to Rob a Bank,en,2007-01-25,2007.0,81.0,3.210918,6.2,35.0,0.0,0.0,,"Action, Comedy, Crime",18.0,1.8421052631578947
300532.0,Unabomber: The True Story,en,1996-09-11,1996.0,97.0,0.41938,6.0,3.0,0.0,0.0,,"TV Movie, Crime, Drama, History",29.0,0.1
308418.0,Eat with Me,en,2014-12-05,2014.0,95.0,1.432327,7.4,12.0,0.0,0.0,,"Romance, Comedy",11.0,1.0
46930.0,Magnus,en,2007-05-18,2007.0,86.0,0.221895,5.8,5.0,0.0,0.0,,Drama,18.0,0.2631578947368421
24202.0,Blind Date,en,2007-05-16,2007.0,80.0,1.236072,4.5,2.0,0.0,0.0,,"Drama, Romance",18.0,0.10526315789473684
254065.0,The Gabby Douglas Story,en,2014-02-01,2014.0,90.0,2.069208,7.6,17.0,0.0,0.0,,"TV Movie, Drama",11.0,1.4166666666666667
345489.0,Meet Me in Venice,en,2015-07-02,2015.0,90.0,0.410722,7.5,2.0,0.0,0.0,,Drama,10.0,0.18181818181818182
207454.0,Mystery Woman,en,2003-08-31,2003.0,88.0,0.708052,0.0,1.0,0.0,0.0,,"Mystery, Crime, Thriller",22.0,0.043478260869565216
31942.0,Midnight Ride,en,1990-01-01,1990.0,93.0,0.766401,8.0,2.0,0.0,0.0,,"Thriller, Action, Horror",35.0,0.05555555555555555
17006.0,I'm Gonna Git You Sucka,en,1988-11-10,1988.0,88.0,3.71926,6.2,62.0,0.0,0.0,,"Action, Comedy",37.0,1.631578947368421
25058.0,Can Mr. Smith Get to Washington Anymore?,en,2006-06-16,2006.0,82.0,0.056741,0.0,0.0,0.0,0.0,,Documentary,19.0,0.0
107693.0,Abraham's Valley,pt,1993-09-01,1993.0,203.0,0.306179,7.0,4.0,0.0,0.0,,Drama,32.0,0.12121212121212122
56927.0,The Annunciation,hu,1984-07-13,1984.0,100.0,1.640446,6.5,7.0,0.0,0.0,,Drama,41.0,0.16666666666666666
114922.0,Scrambled Beer,en,2007-03-10,2007.0,88.0,0.003795,0.0,0.0,250.0,0.0,0.0,"Comedy, Foreign",18.0,0.0
45438.0,Tokyo Raiders,cn,2000-01-28,2000.0,118.0,6.159032,5.7,20.0,0.0,0.0,,"Thriller, Action, Comedy",25.0,0.7692307692307693
7442.0,Sleeping with the Enemy,en,1991-02-08,1991.0,99.0,8.560694,6.1,228.0,19000000.0,174999005.0,9.21047394736842,"Drama, Crime, Thriller",34.0,6.514285714285714
170178.0,K-11,en,2013-03-15,2013.0,88.0,1.686305,4.3,11.0,0.0,0.0,,Drama,12.0,0.8461538461538461
74942.0,Soul of the Game,en,1996-04-20,1996.0,94.0,0.213655,5.3,4.0,0.0,0.0,,"History, Drama",29.0,0.13333333333333333
13700.0,Home on the Range,en,2004-04-02,2004.0,76.0,8.555544,5.7,405.0,110000000.0,103951461.0,0.9450132818181818,"Animation, Family",21.0,18.40909090909091
92675.0,Deadbolt,en,1992-10-16,1992.0,92.0,0.51301,4.5,2.0,0.0,0.0,,Thriller,33.0,0.058823529411764705
218381.0,Extraction,en,2013-09-05,2013.0,102.0,2.477723,5.5,13.0,1100000.0,0.0,0.0,Action,12.0,1.0
264170.0,Batman: Strange Days,en,2014-04-09,2014.0,3.0,3.138299,7.5,37.0,0.0,0.0,,"Action, Animation",11.0,3.0833333333333335
83221.0,The Forsaken Land,si,2006-01-25,2006.0,108.0,0.144899,3.4,4.0,0.0,0.0,,Drama,19.0,0.2
53761.0,Male and Female,en,1919-11-23,1919.0,116.0,1.175646,5.0,1.0,0.0,0.0,,"Adventure, Drama",106.0,0.009345794392523364
203182.0,Can't Stand Losing You: Surviving The Police,en,2012-11-23,2012.0,83.0,0.43452,5.8,4.0,0.0,0.0,,Documentary,13.0,0.2857142857142857
19058.0,Down,en,2001-05-11,2001.0,111.0,1.158196,4.1,18.0,15000000.0,163169.0,0.010877933333333333,"Action, Horror, Mystery, Thriller",24.0,0.72
41583.0,Marrakech Express,it,1989-11-01,1989.0,110.0,2.225285,7.3,22.0,0.0,0.0,,Comedy,36.0,0.5945945945945946
188640.0,Shootout at Wadala,hi,2013-05-03,2013.0,0.0,0.036201,6.9,7.0,0.0,0.0,,,12.0,0.5384615384615384
20942.0,House of Bamboo,en,1955-07-01,1955.0,102.0,2.839764,6.7,14.0,0.0,0.0,,"Crime, Drama",70.0,0.19718309859154928
158455.0,An Afghan Love Story,en,2013-01-20,2013.0,86.0,0.222029,6.5,4.0,0.0,0.0,,,12.0,0.3076923076923077
14742.0,Night Shift,en,1982-07-30,1982.0,106.0,4.535207,5.9,46.0,0.0,21095683.0,,Comedy,43.0,1.0454545454545454
324291.0,Night Owls,en,2015-03-15,2015.0,91.0,1.660851,6.7,25.0,0.0,0.0,,"Drama, Comedy",10.0,2.272727272727273
83599.0,Calendar,en,1993-06-03,1993.0,74.0,0.730484,6.9,5.0,0.0,0.0,,"Comedy, Drama, Romance",32.0,0.15151515151515152
60061.0,Side Street Story,it,1951-04-17,1951.0,84.0,0.493066,7.3,6.0,0.0,0.0,,Comedy,74.0,0.08
83119.0,I Am a Camera,en,1955-07-21,1955.0,98.0,0.248431,5.5,4.0,0.0,0.0,,Drama,70.0,0.056338028169014086
61950.0,The Fine Art of Love: Mine Ha-Ha,en,2005-11-25,2005.0,102.0,0.894956,4.7,5.0,0.0,0.0,,"Mystery, Drama",20.0,0.23809523809523808
24570.0,Carry On Loving,en,1970-09-20,1970.0,88.0,2.393864,6.1,16.0,0.0,0.0,,"Romance, Comedy",55.0,0.2857142857142857
48153.0,The Outside Man,en,1972-12-21,1972.0,104.0,0.237773,6.8,4.0,0.0,0.0,,"Crime, Thriller",53.0,0.07407407407407407
84705.0,Beyond Our Ken,cn,2004-11-11,2004.0,97.0,0.011516,0.0,0.0,0.0,0.0,,"Drama, Romance, Foreign",21.0,0.0
